0x0Be4B4E3a5D85DB6Cc476c9D905CeF413BA71d19,50000
0x75376981FA22F7CaCC2f40E3bAE8CF1f04bb502e,50000
0x4F24A325c16D0166f2cFBc2df5AB58F77948625c,25000
0x3c29F8A101DbdffD9e043Da2DCde4630300A7170,50000
0x37437294403C6Cc1Fd4cCee911A59Fe93Fe32d88,180000
0x7214A021D6056e4EE6e69e2D29e05aB88917fd8C,180000
0x9b7767B7411A88D4A3797C3deCc4147b4c93bF51,180000
0x1d24371A39585fC7eC9021dc407610e9d11927ad,180000
0xcB91A65e6F1a872E86326EA78E9867D4A3272251,180000
0xA4AC40484C233a5932186533B07eDC840ea870b7,86050.42
0xc0B50EE97D1BA1e6EB20B2cF1e31eeb3b9eeEfa6,21512.605
0x4BCcA7D826fd0EC0086a69266703DD90062E79EF,60024.01
0x91715128a71c9C734CDC20E5EdEEeA02E72e428E,298480.3833
0xfF8f3F8E2fBab764B56b77277E0D74E652c79321,600240.0958
0x3A500357BD9e17a4abC50257a0D2E185C1ED986b,201601.68
0x2c840d94dcf091b87fd63db7eb0885d9ca4b5f79,130061.0025
0x67E78FEBbf053f1cf51943FcA973E842d116CD16,151457.0735
0x528771fAEce3ddecFAe6c0DaA3770A4a6F2F5dA9,37985.32194
0x7ea739D67300341aC59D802BE8E3E5325798777b,37656.19753
0x1860b7a99642c373Eac18536A5ac9339c057f2D4,30533.06438
0xD0aa4D126002E96caFa5ABaAf47A8B1Cd167a2fA,30483.58848
0x63e727d4bB670Ef11289FEFe6144f66835Ce614e,15006.0025
0xa2b742137379FB5a4B9A4E6173426eA5203CD040,15006.0025
0x5517d1505e96dc8cD872F3438eF9Ca10fc718301,15006.0025
0x0B5BFDde8e82AB951DCa494f8D1284E26C3Af088,15006.0025
0x76111676d01316099840A162cb45b8e28e39Cfce,411267.4267
0xfF0Cb0351a356ad16987E5809a8dAAaF34F5ADBe,2099580.083
0x42266512da4acaC6FD16d7FAcBB80e8628CE2B65,403203.3583
0xf44441e235476bA4a433B6854AdD443d3A452f05,241922.015
0x051bB5c2A297cCb1b27DcBF3F3232066eEf2d556,455192.9059
0x309649F9aa330cd98FA221FE6Aa7572a5b6F647f,120048.0192
0x402de57cb8e2ea849aE81483b6d06f861C1A5e7E,123604.9443
